date,prname,pruid,numtests_total,numtests_weekly,avgnumtests_last7,avgratetests_last7,avgpositivity_last7,ratetests_total,update
2020-02-04,Ontario,35,0,,0,0,0,0,1
2020-02-04,Quebec,24,13,,1.4,0,0,1.5,1
2020-02-04,Newfoundland and Labrador,10,0,,0,0,0,0,1
2020-02-04,New Brunswick,13,0,,0,0,0,0,1
2020-02-04,Nova Scotia,12,1,,0,0,0,1,1
2020-02-04,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-04,Yukon,60,0,,0,0,0,0,1
2020-02-04,Northwest Territories,61,2,,0.1,0.3,0,43.9,1
2020-02-04,Nunavut,62,0,,0,0,0,0,1
2020-02-04,Canada,1,388,,35.7,0.1,3.2,10,
2020-02-05,British Columbia,59,304,,33.9,0.6,2.95,57.2,1
2020-02-05,Alberta,48,29,,1.9,0,0,6.4,1
2020-02-05,Saskatchewan,47,0,,0,0,0,0,1
2020-02-05,Manitoba,46,0,,0,0,0,0,1
2020-02-05,Ontario,35,0,,0,0,0,0,1
2020-02-05,Quebec,24,14,,1.6,0,0,1.6,1
2020-02-05,Newfoundland and Labrador,10,0,,0,0,0,0,1
2020-02-05,New Brunswick,13,0,,0,0,0,0,1
2020-02-05,Nova Scotia,12,1,,0,0,0,1,1
2020-02-05,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-05,Yukon,60,0,,0,0,0,0,1
2020-02-05,Northwest Territories,61,2,,0.1,0.3,0,43.9,1
2020-02-05,Nunavut,62,0,,0,0,0,0,1
2020-02-05,Canada,1,426,,37.4,0.1,2.67,10.9,
2020-02-06,British Columbia,59,367,,38.1,0.7,2.62,69,1
2020-02-06,Alberta,48,31,,1.6,0,0,6.8,1
2020-02-06,Saskatchewan,47,0,,0,0,0,0,1
2020-02-06,Manitoba,46,0,,0,0,0,0,1
2020-02-06,Ontario,35,0,,0,0,0,0,1
2020-02-06,Quebec,24,14,,0.9,0,0,1.6,1
2020-02-06,Newfoundland and Labrador,10,0,,0,0,0,0,1
2020-02-06,New Brunswick,13,0,,0,0,0,0,1
2020-02-06,Nova Scotia,12,1,,0,0,0,1,1
2020-02-06,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-06,Yukon,60,0,,0,0,0,0,1
2020-02-06,Northwest Territories,61,2,,0.1,0.3,0,43.9,1
2020-02-06,Nunavut,62,0,,0,0,0,0,1
2020-02-06,Canada,1,491,,40.7,0.1,2.46,12.6,
2020-02-07,British Columbia,59,408,,40.7,0.8,2.46,76.7,1
2020-02-07,Alberta,48,32,,1.3,0,0,7,1
2020-02-07,Saskatchewan,47,0,,0,0,0,0,1
2020-02-07,Manitoba,46,0,,0,0,0,0,1
2020-02-07,Ontario,35,0,,0,0,0,0,1
2020-02-07,Quebec,24,17,,0.7,0,0,2,1
2020-02-07,Newfoundland and Labrador,10,0,,0,0,0,0,1
2020-02-07,New Brunswick,13,0,,0,0,0,0,1
2020-02-07,Nova Scotia,12,1,,0,0,0,1,1
2020-02-07,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-07,Yukon,60,0,,0,0,0,0,1
2020-02-07,Northwest Territories,61,2,,0.1,0.3,0,43.9,1
2020-02-07,Nunavut,62,0,,0,0,0,0,1
2020-02-07,Canada,1,536,,42.9,0.1,2.33,13.8,
2020-02-08,British Columbia,59,438,291,41.6,0.8,2.41,82.3,1
2020-02-08,Alberta,48,32,6,0.9,0,0,7,1
2020-02-08,Saskatchewan,47,0,0,0,0,0,0,1
2020-02-08,Manitoba,46,0,0,0,0,0,0,1
2020-02-08,Ontario,35,0,0,0,0,0,0,1
2020-02-08,Quebec,24,17,5,0.7,0,0,2,1
2020-02-08,Newfoundland and Labrador,10,0,0,0,0,0,0,1
2020-02-08,New Brunswick,13,0,0,0,0,0,0,1
2020-02-08,Nova Scotia,12,1,0,0,0,0,1,1
2020-02-08,Prince Edward Island,11,0,0,0,0,0,0,1
2020-02-08,Yukon,60,0,0,0,0,0,0,1
2020-02-08,Northwest Territories,61,2,1,0.1,0.3,0,43.9,1
2020-02-08,Nunavut,62,0,0,0,0,0,0,1
2020-02-08,Canada,1,566,303,43.3,0.1,2.31,14.5,
2020-02-09,British Columbia,59,448,,40.7,0.8,2.11,84.2,1
2020-02-09,Alberta,48,44,,2.6,0.1,0,9.7,1
2020-02-09,Saskatchewan,47,0,,0,0,0,0,1
2020-02-09,Manitoba,46,0,,0,0,0,0,1
2020-02-09,Ontario,35,0,,0,0,0,0,1
2020-02-09,Quebec,24,17,,0.7,0,0,2,1
2020-02-09,Newfoundland and Labrador,10,0,,0,0,0,0,1
2020-02-09,New Brunswick,13,0,,0,0,0,0,1
2020-02-09,Nova Scotia,12,4,,0.4,0,0,3.9,1
2020-02-09,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-09,Yukon,60,0,,0,0,0,0,1
2020-02-09,Northwest Territories,61,2,,0,0,0,43.9,1
2020-02-09,Nunavut,62,0,,0,0,0,0,1
2020-02-09,Canada,1,591,,44.4,0.1,1.93,15.2,
2020-02-10,British Columbia,59,485,,38,0.7,2.26,91.2,1
2020-02-10,Alberta,48,47,,2.9,0.1,0,10.3,1
2020-02-10,Saskatchewan,47,0,,0,0,0,0,1
2020-02-10,Manitoba,46,0,,0,0,0,0,1
2020-02-10,Ontario,35,0,,0,0,0,0,1
2020-02-10,Quebec,24,27,,2,0,0,3.1,1
2020-02-10,Newfoundland and Labrador,10,0,,0,0,0,0,1
2020-02-10,New Brunswick,13,0,,0,0,0,0,1
2020-02-10,Nova Scotia,12,4,,0.4,0,0,3.9,1
2020-02-10,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-10,Yukon,60,0,,0,0,0,0,1
2020-02-10,Northwest Territories,61,3,,0.1,0.3,0,65.8,1
2020-02-10,Nunavut,62,0,,0,0,0,0,1
2020-02-10,Canada,1,642,,43.4,0.1,1.97,16.5,
2020-02-11,British Columbia,59,555,,40.9,0.8,0,104.3,1
2020-02-11,Alberta,48,60,,4.7,0.1,0,13.2,1
2020-02-11,Saskatchewan,47,0,,0,0,0,0,1
2020-02-11,Manitoba,46,0,,0,0,0,0,1
2020-02-11,Ontario,35,0,,0,0,0,0,1
2020-02-11,Quebec,24,33,,2.9,0,0,3.8,1
2020-02-11,Newfoundland and Labrador,10,0,,0,0,0,0,1
2020-02-11,New Brunswick,13,0,,0,0,0,0,1
2020-02-11,Nova Scotia,12,4,,0.4,0,0,3.9,1
2020-02-11,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-11,Yukon,60,0,,0,0,0,0,1
2020-02-11,Northwest Territories,61,3,,0.1,0.3,0,65.8,1
2020-02-11,Nunavut,62,0,,0,0,0,0,1
2020-02-11,Canada,1,731,,49,0.1,0,18.8,
2020-02-12,British Columbia,59,610,,43.7,0.8,0,114.7,1
2020-02-12,Alberta,48,70,,5.9,0.1,0,15.4,1
2020-02-12,Saskatchewan,47,0,,0,0,0,0,1
2020-02-12,Manitoba,46,0,,0,0,0,0,1
2020-02-12,Ontario,35,0,,0,0,0,0,1
2020-02-12,Quebec,24,35,,3,0,0,4,1
2020-02-12,Newfoundland and Labrador,10,0,,0,0,0,0,1
2020-02-12,New Brunswick,13,0,,0,0,0,0,1
2020-02-12,Nova Scotia,12,4,,0.4,0,0,3.9,1
2020-02-12,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-12,Yukon,60,0,,0,0,0,0,1
2020-02-12,Northwest Territories,61,3,,0.1,0.3,0,65.8,1
2020-02-12,Nunavut,62,0,,0,0,0,0,1
2020-02-12,Canada,1,798,,53.1,0.1,0,20.5,
2020-02-13,British Columbia,59,701,,47.7,0.9,0.6,131.8,1
2020-02-13,Alberta,48,79,,6.9,0.2,0,17.4,1
2020-02-13,Saskatchewan,47,0,,0,0,0,0,1
2020-02-13,Manitoba,46,5,,0.7,0.1,0,3.5,1
2020-02-13,Ontario,35,0,,0,0,0,0,1
2020-02-13,Quebec,24,36,,3.1,0,0,4.1,1
2020-02-13,Newfoundland and Labrador,10,0,,0,0,0,0,1
2020-02-13,New Brunswick,13,0,,0,0,0,0,1
2020-02-13,Nova Scotia,12,4,,0.4,0,0,3.9,1
2020-02-13,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-13,Yukon,60,0,,0,0,0,0,1
2020-02-13,Northwest Territories,61,3,,0.1,0.3,0,65.8,1
2020-02-13,Nunavut,62,0,,0,0,0,0,1
2020-02-13,Canada,1,904,,59,0.2,0.48,23.2,
2020-02-14,British Columbia,59,747,,48.4,0.9,0.59,140.4,1
2020-02-14,Alberta,48,89,,8.1,0.2,0,19.6,1
2020-02-14,Saskatchewan,47,0,,0,0,0,0,1
2020-02-14,Manitoba,46,5,,0.7,0.1,0,3.5,1
2020-02-14,Ontario,35,0,,0,0,0,0,1
2020-02-14,Quebec,24,39,,3.1,0,0,4.5,1
2020-02-14,Newfoundland and Labrador,10,2,,0.3,0.1,0,3.8,1
2020-02-14,New Brunswick,13,0,,0,0,0,0,1
2020-02-14,Nova Scotia,12,5,,0.6,0.1,0,4.9,1
2020-02-14,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-14,Yukon,60,0,,0,0,0,0,1
2020-02-14,Northwest Territories,61,3,,0.1,0.3,0,65.8,1
2020-02-14,Nunavut,62,0,,0,0,0,0,1
2020-02-14,Canada,1,966,,61.4,0.2,0.47,24.8,
2020-02-15,British Columbia,59,761,323,46.1,0.9,0.62,143.1,1
2020-02-15,Alberta,48,92,60,8.6,0.2,0,20.3,1
2020-02-15,Saskatchewan,47,0,0,0,0,0,0,1
2020-02-15,Manitoba,46,6,6,0.9,0.1,0,4.3,1
2020-02-15,Ontario,35,0,0,0,0,0,0,1
2020-02-15,Quebec,24,39,22,3.1,0,0,4.5,1
2020-02-15,Newfoundland and Labrador,10,2,2,0.3,0.1,0,3.8,1
2020-02-15,New Brunswick,13,0,0,0,0,0,0,1
2020-02-15,Nova Scotia,12,5,4,0.6,0.1,0,4.9,1
2020-02-15,Prince Edward Island,11,0,0,0,0,0,0,1
2020-02-15,Yukon,60,0,0,0,0,0,0,1
2020-02-15,Northwest Territories,61,3,1,0.1,0.3,0,65.8,1
2020-02-15,Nunavut,62,0,0,0,0,0,0,1
2020-02-15,Canada,1,984,418,59.7,0.2,0.48,25.3,
2020-02-16,British Columbia,59,790,,48.9,0.9,0.58,148.5,1
2020-02-16,Alberta,48,98,,7.7,0.2,0,21.6,1
2020-02-16,Saskatchewan,47,0,,0,0,0,0,1
2020-02-16,Manitoba,46,8,,1.1,0.1,0,5.7,1
2020-02-16,Ontario,35,0,,0,0,0,0,1
2020-02-16,Quebec,24,39,,3.1,0,0,4.5,1
2020-02-16,Newfoundland and Labrador,10,2,,0.3,0.1,0,3.8,1
2020-02-16,New Brunswick,13,0,,0,0,0,0,1
2020-02-16,Nova Scotia,12,6,,0.3,0,0,5.9,1
2020-02-16,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-16,Yukon,60,0,,0,0,0,0,1
2020-02-16,Northwest Territories,61,3,,0.1,0.3,0,65.8,1
2020-02-16,Nunavut,62,0,,0,0,0,0,1
2020-02-16,Canada,1,1022,,61.6,0.2,0.46,26.3,
2020-02-17,British Columbia,59,794,,44.1,0.8,0.65,149.3,1
2020-02-17,Alberta,48,105,,8.3,0.2,0,23.1,1
2020-02-17,Saskatchewan,47,0,,0,0,0,0,1
2020-02-17,Manitoba,46,8,,1.1,0.1,0,5.7,1
2020-02-17,Ontario,35,0,,0,0,0,0,1
2020-02-17,Quebec,24,47,,2.9,0,0,5.4,1
2020-02-17,Newfoundland and Labrador,10,2,,0.3,0.1,0,3.8,1
2020-02-17,New Brunswick,13,0,,0,0,0,0,1
2020-02-17,Nova Scotia,12,6,,0.3,0,0,5.9,1
2020-02-17,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-17,Yukon,60,0,,0,0,0,0,1
2020-02-17,Northwest Territories,61,3,,0,0,0,65.8,1
2020-02-17,Nunavut,62,0,,0,0,0,0,1
2020-02-17,Canada,1,1041,,57,0.1,0.5,26.7,
2020-02-18,British Columbia,59,897,,48.9,0.9,1.17,168.6,1
2020-02-18,Alberta,48,110,,7.1,0.2,0,24.2,1
2020-02-18,Saskatchewan,47,0,,0,0,0,0,1
2020-02-18,Manitoba,46,8,,1.1,0.1,0,5.7,1
2020-02-18,Ontario,35,0,,0,0,0,0,1
2020-02-18,Quebec,24,47,,2,0,0,5.4,1
2020-02-18,Newfoundland and Labrador,10,2,,0.3,0.1,0,3.8,1
2020-02-18,New Brunswick,13,0,,0,0,0,0,1
2020-02-18,Nova Scotia,12,6,,0.3,0,0,5.9,1
2020-02-18,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-18,Yukon,60,0,,0,0,0,0,1
2020-02-18,Northwest Territories,61,3,,0,0,0,65.8,1
2020-02-18,Nunavut,62,0,,0,0,0,0,1
2020-02-18,Canada,1,1149,,59.7,0.2,0.96,29.5,
2020-02-19,British Columbia,59,954,,49.1,0.9,1.16,179.3,1
2020-02-19,Alberta,48,114,,6.3,0.1,0,25.1,1
2020-02-19,Saskatchewan,47,0,,0,0,0,0,1
2020-02-19,Manitoba,46,9,,1.3,0.1,0,6.4,1
2020-02-19,Ontario,35,0,,0,0,0,0,1
2020-02-19,Quebec,24,53,,2.6,0,0,6.1,1
2020-02-19,Newfoundland and Labrador,10,2,,0.3,0.1,0,3.8,1
2020-02-19,New Brunswick,13,0,,0,0,0,0,1
2020-02-19,Nova Scotia,12,6,,0.3,0,0,5.9,1
2020-02-19,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-19,Yukon,60,0,,0,0,0,0,1
2020-02-19,Northwest Territories,61,3,,0,0,0,65.8,1
2020-02-19,Nunavut,62,0,,0,0,0,0,1
2020-02-19,Canada,1,1217,,59.9,0.2,0.95,31.3,
2020-02-20,British Columbia,59,1019,,45.4,0.9,0.63,191.6,1
2020-02-20,Alberta,48,119,,5.7,0.1,0,26.2,1
2020-02-20,Saskatchewan,47,0,,0,0,0,0,1
2020-02-20,Manitoba,46,10,,0.7,0.1,0,7.1,1
2020-02-20,Ontario,35,0,,0,0,0,0,1
2020-02-20,Quebec,24,54,,2.6,0,0,6.2,1
2020-02-20,Newfoundland and Labrador,10,2,,0.3,0.1,0,3.8,1
2020-02-20,New Brunswick,13,0,,0,0,0,0,1
2020-02-20,Nova Scotia,12,6,,0.3,0,0,5.9,1
2020-02-20,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-20,Yukon,60,0,,0,0,0,0,1
2020-02-20,Northwest Territories,61,3,,0,0,0,65.8,1
2020-02-20,Nunavut,62,0,,0,0,0,0,1
2020-02-20,Canada,1,1289,,55,0.1,0.52,33.1,
2020-02-21,British Columbia,59,1064,,45.3,0.9,1.26,200,1
2020-02-21,Alberta,48,122,,4.7,0.1,0,26.9,1
2020-02-21,Saskatchewan,47,0,,0,0,0,0,1
2020-02-21,Manitoba,46,10,,0.7,0.1,0,7.1,1
2020-02-21,Ontario,35,0,,0,0,0,0,1
2020-02-21,Quebec,24,56,,2.4,0,0,6.4,1
2020-02-21,Newfoundland and Labrador,10,2,,0,0,0,3.8,1
2020-02-21,New Brunswick,13,0,,0,0,0,0,1
2020-02-21,Nova Scotia,12,6,,0.1,0,0,5.9,1
2020-02-21,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-21,Yukon,60,0,,0,0,0,0,1
2020-02-21,Northwest Territories,61,3,,0,0,0,65.8,1
2020-02-21,Nunavut,62,0,,0,0,0,0,1
2020-02-21,Canada,1,1339,,53.3,0.1,1.07,34.4,
2020-02-22,British Columbia,59,1110,349,49.9,0.9,1.72,208.7,1
2020-02-22,Alberta,48,129,37,5.3,0.1,0,28.4,1
2020-02-22,Saskatchewan,47,0,0,0,0,0,0,1
2020-02-22,Manitoba,46,15,9,1.3,0.1,0,10.6,1
2020-02-22,Ontario,35,0,0,0,0,0,0,1
2020-02-22,Quebec,24,56,17,2.4,0,0,6.4,1
2020-02-22,Newfoundland and Labrador,10,2,0,0,0,0,3.8,1
2020-02-22,New Brunswick,13,0,0,0,0,0,0,1
2020-02-22,Nova Scotia,12,6,1,0.1,0,0,5.9,1
2020-02-22,Prince Edward Island,11,0,0,0,0,0,0,1
2020-02-22,Yukon,60,0,0,0,0,0,0,1
2020-02-22,Northwest Territories,61,3,0,0,0,0,65.8,1
2020-02-22,Nunavut,62,0,0,0,0,0,0,1
2020-02-22,Canada,1,1397,413,59,0.2,1.45,35.9,
2020-02-23,British Columbia,59,1128,,48.3,0.9,1.78,212.1,1
2020-02-23,Alberta,48,131,,4.7,0.1,0,28.8,1
2020-02-23,Saskatchewan,47,0,,0,0,0,0,1
2020-02-23,Manitoba,46,18,,1.4,0.1,0,12.8,1
2020-02-23,Ontario,35,0,,0,0,0,0,1
2020-02-23,Quebec,24,56,,2.4,0,0,6.4,1
2020-02-23,Newfoundland and Labrador,10,2,,0,0,0,3.8,1
2020-02-23,New Brunswick,13,0,,0,0,0,0,1
2020-02-23,Nova Scotia,12,6,,0,0,0,5.9,1
2020-02-23,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-23,Yukon,60,0,,0,0,0,0,1
2020-02-23,Northwest Territories,61,3,,0,0,0,65.8,1
2020-02-23,Nunavut,62,0,,0,0,0,0,1
2020-02-23,Canada,1,1420,,56.9,0.1,1.51,36.5,
2020-02-24,British Columbia,59,1190,,56.6,1.1,1.52,223.7,1
2020-02-24,Alberta,48,133,,4,0.1,0,29.3,1
2020-02-24,Saskatchewan,47,0,,0,0,0,0,1
2020-02-24,Manitoba,46,18,,1.4,0.1,0,12.8,1
2020-02-24,Ontario,35,0,,0,0,0,0,1
2020-02-24,Quebec,24,62,,2.1,0,0,7.1,1
2020-02-24,Newfoundland and Labrador,10,2,,0,0,0,3.8,1
2020-02-24,New Brunswick,13,0,,0,0,0,0,1
2020-02-24,Nova Scotia,12,7,,0.1,0,0,6.9,1
2020-02-24,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-24,Yukon,60,0,,0,0,0,0,1
2020-02-24,Northwest Territories,61,3,,0,0,0,65.8,1
2020-02-24,Nunavut,62,0,,0,0,0,0,1
2020-02-24,Canada,1,1491,,64.3,0.2,1.33,38.3,
2020-02-25,British Columbia,59,1267,,52.9,1,1.08,238.2,1
2020-02-25,Alberta,48,147,,5.3,0.1,0,32.4,1
2020-02-25,Saskatchewan,47,0,,0,0,0,0,1
2020-02-25,Manitoba,46,20,,1.7,0.1,0,14.2,1
2020-02-25,Ontario,35,0,,0,0,0,0,1
2020-02-25,Quebec,24,71,,3.4,0,0,8.2,1
2020-02-25,Newfoundland and Labrador,10,2,,0,0,0,3.8,1
2020-02-25,New Brunswick,13,0,,0,0,0,0,1
2020-02-25,Nova Scotia,12,7,,0.1,0,0,6.9,1
2020-02-25,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-25,Yukon,60,0,,0,0,0,0,1
2020-02-25,Northwest Territories,61,3,,0,0,0,65.8,1
2020-02-25,Nunavut,62,0,,0,0,0,0,1
2020-02-25,Canada,1,1593,,63.4,0.2,0.9,40.9,
2020-02-26,British Columbia,59,1406,,64.6,1.2,0.88,264.3,1
2020-02-26,Alberta,48,164,,7.1,0.2,0,36.1,1
2020-02-26,Saskatchewan,47,0,,0,0,0,0,1
2020-02-26,Manitoba,46,22,,1.9,0.1,0,15.6,1
2020-02-26,Ontario,35,0,,0,0,0,0,1
2020-02-26,Quebec,24,95,,6,0.1,0,10.9,1
2020-02-26,Newfoundland and Labrador,10,2,,0,0,0,3.8,1
2020-02-26,New Brunswick,13,0,,0,0,0,0,1
2020-02-26,Nova Scotia,12,7,,0.1,0,0,6.9,1
2020-02-26,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-26,Yukon,60,17,,2.4,5.5,0,388.2,1
2020-02-26,Northwest Territories,61,3,,0,0,0,65.8,1
2020-02-26,Nunavut,62,0,,0,0,0,0,1
2020-02-26,Canada,1,1792,,82.1,0.2,0.7,46,
2020-02-27,British Columbia,59,1547,,75.4,1.4,0.76,290.8,1
2020-02-27,Alberta,48,179,,8.6,0.2,0,39.4,1
2020-02-27,Saskatchewan,47,0,,0,0,0,0,1
2020-02-27,Manitoba,46,27,,2.4,0.2,0,19.2,1
2020-02-27,Ontario,35,0,,0,0,0,0,1
2020-02-27,Quebec,24,108,,7.7,0.1,0,12.4,1
2020-02-27,Newfoundland and Labrador,10,2,,0,0,0,3.8,1
2020-02-27,New Brunswick,13,0,,0,0,0,0,1
2020-02-27,Nova Scotia,12,7,,0.1,0,0,6.9,1
2020-02-27,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-27,Yukon,60,19,,2.7,6.2,0,433.9,1
2020-02-27,Northwest Territories,61,3,,0,0,0,65.8,1
2020-02-27,Nunavut,62,0,,0,0,0,0,1
2020-02-27,Canada,1,1968,,97,0.2,0.59,50.6,
2020-02-28,British Columbia,59,1700,,90.9,1.7,0.31,319.6,1
2020-02-28,Alberta,48,199,,11,0.2,0,43.8,1
2020-02-28,Saskatchewan,47,0,,0,0,0,0,1
2020-02-28,Manitoba,46,34,,3.4,0.2,0,24.1,1
2020-02-28,Ontario,35,0,,0,0,0,0,1
2020-02-28,Quebec,24,127,,10.1,0.1,0,14.6,1
2020-02-28,Newfoundland and Labrador,10,4,,0.3,0.1,0,7.6,1
2020-02-28,New Brunswick,13,0,,0,0,0,0,1
2020-02-28,Nova Scotia,12,7,,0.1,0,0,6.9,1
2020-02-28,Prince Edward Island,11,0,,0,0,0,0,1
2020-02-28,Yukon,60,19,,2.7,6.2,0,433.9,1
2020-02-28,Northwest Territories,61,3,,0,0,0,65.8,1
2020-02-28,Nunavut,62,0,,0,0,0,0,1
2020-02-28,Canada,1,2169,,118.6,0.3,0.24,55.7,
2020-02-29,British Columbia,59,1806,696,99.4,1.9,0.43,339.5,1
2020-02-29,Alberta,48,231,102,14.6,0.3,0,50.8,1
2020-02-29,Saskatchewan,47,0,0,0,0,0,0,1
2020-02-29,Manitoba,46,40,25,3.6,0.3,0,28.4,1
2020-02-29,Ontario,35,0,0,0,0,0,0,1
2020-02-29,Quebec,24,146,90,12.9,0.1,0,16.8,1
2020-02-29,Newfoundland and Labrador,10,4,2,0.3,0.1,0,7.6,1
2020-02-29,New Brunswick,13,0,0,0,0,0,0,1
2020-02-29,Nova Scotia,12,7,1,0.1,0,0,6.9,1
2020-02-29,Prince Edward Island,11,0,0,0,0,0,0,1
2020-02-29,Yukon,60,19,19,2.7,6.2,0,433.9,1
2020-02-29,Northwest Territories,61,3,0,0,0,0,65.8,1
2020-02-29,Nunavut,62,0,0,0,0,0,0,1
2020-02-29,Canada,1,2332,935,133.6,0.3,0.32,59.9,
2020-03-01,British Columbia,59,1880,,107.4,2,0.53,353.4,1
2020-03-01,Alberta,48,256,,17.9,0.4,0,56.3,1
2020-03-01,Saskatchewan,47,0,,0,0,0,0,1
2020-03-01,Manitoba,46,52,,4.9,0.3,0,36.9,1
2020-03-01,Ontario,35,0,,0,0,0,0,1
2020-03-01,Quebec,24,170,,16.3,0.2,0,19.5,1
2020-03-01,Newfoundland and Labrador,10,6,,0.6,0.1,0,11.4,1
2020-03-01,New Brunswick,13,2,,0.3,0,0,2.5,1
2020-03-01,Nova Scotia,12,25,,2.7,0.3,0,24.5,1
2020-03-01,Prince Edward Island,11,0,,0,0,0,0,1
2020-03-01,Yukon,60,19,,2.7,6.2,0,433.9,1
2020-03-01,Northwest Territories,61,3,,0,0,0,65.8,1
2020-03-01,Nunavut,62,0,,0,0,0,0,1
2020-03-01,Canada,1,2489,,152.7,0.4,0.37,63.9,
2020-03-02,British Columbia,59,2078,,126.9,2.4,0.79,390.7,1
2020-03-02,Alberta,48,282,,21.3,0.5,0,62.1,1
2020-03-02,Saskatchewan,47,0,,0,0,0,0,1
2020-03-02,Manitoba,46,52,,4.9,0.3,0,36.9,1
2020-03-02,Ontario,35,0,,0,0,0,0,1
2020-03-02,Quebec,24,184,,17.4,0.2,0,21.2,1
2020-03-02,Newfoundland and Labrador,10,6,,0.6,0.1,0,11.4,1
2020-03-02,New Brunswick,13,4,,0.6,0.1,0,4.9,1
2020-03-02,Nova Scotia,12,25,,2.6,0.3,0,24.5,1
2020-03-02,Prince Edward Island,11,0,,0,0,0,0,1
2020-03-02,Yukon,60,19,,2.7,6.2,0,433.9,1
2020-03-02,Northwest Territories,61,3,,0,0,0,65.8,1
2020-03-02,Nunavut,62,0,,0,0,0,0,1
2020-03-02,Canada,1,2729,,176.9,0.5,0.57,70.1,
2020-03-03,British Columbia,59,2433,,166.6,3.1,0.77,457.4,1
2020-03-03,Alberta,48,323,,25.1,0.6,0,71.1,1
2020-03-03,Saskatchewan,47,0,,0,0,0,0,1
2020-03-03,Manitoba,46,69,,7,0.5,0,49,1
2020-03-03,Ontario,35,0,,0,0,0,0,1
2020-03-03,Quebec,24,195,,17.7,0.2,0,22.4,1
2020-03-03,Newfoundland and Labrador,10,6,,0.6,0.1,0,11.4,1
2020-03-03,New Brunswick,13,8,,1.1,0.1,0,9.9,1
2020-03-03,Nova Scotia,12,25,,2.6,0.3,0,24.5,1
2020-03-03,Prince Edward Island,11,0,,0,0,0,0,1
2020-03-03,Yukon,60,35,,5,11.4,0,799.3,1
2020-03-03,Northwest Territories,61,3,,0,0,0,65.8,1
2020-03-03,Nunavut,62,0,,0,0,0,0,1
2020-03-03,Canada,1,3173,,225.7,0.6,0.57,81.5,
2020-03-04,British Columbia,59,2701,,185,3.5,0.93,507.8,1
2020-03-04,Alberta,48,393,,32.7,0.7,0,86.5,1
2020-03-04,Saskatchewan,47,0,,0,0,0,0,1
2020-03-04,Manitoba,46,75,,7.6,0.5,0,53.2,1
2020-03-04,Ontario,35,0,,0,0,0,0,1
2020-03-04,Quebec,24,223,,18.3,0.2,0,25.6,1
2020-03-04,Newfoundland and Labrador,10,10,,1.1,0.2,0,19,1
2020-03-04,New Brunswick,13,10,,1.4,0.2,0,12.3,1
2020-03-04,Nova Scotia,12,25,,2.6,0.3,0,24.5,1
2020-03-04,Prince Edward Island,11,0,,0,0,0,0,1
2020-03-04,Yukon,60,46,,4.1,9.5,0,1050.5,1
2020-03-04,Northwest Territories,61,4,,0.1,0.3,0,87.7,1
2020-03-04,Nunavut,62,0,,0,0,0,0,1
2020-03-04,Canada,1,3563,,253,0.6,0.68,91.5,
2020-03-05,British Columbia,59,3043,,213.7,4,1.4,572.1,1
2020-03-05,Alberta,48,451,,38.9,0.9,0,99.3,1
2020-03-05,Saskatchewan,47,0,,0,0,0,0,1
2020-03-05,Manitoba,46,104,,11,0.8,0,73.8,1
2020-03-05,Ontario,35,0,,0,0,0,0,1
2020-03-05,Quebec,24,252,,20.6,0.2,0,29,1
2020-03-05,Newfoundland and Labrador,10,10,,1.1,0.2,0,19,1
2020-03-05,New Brunswick,13,10,,1.4,0.2,0,12.3,1
2020-03-05,Nova Scotia,12,28,,3,0.3,0,27.5,1
2020-03-05,Prince Edward Island,11,6,,0.9,0.5,0,35.2,1
2020-03-05,Yukon,60,46,,3.9,8.8,0,1050.5,1
2020-03-05,Northwest Territories,61,6,,0.4,0.9,0,131.6,1
2020-03-05,Nunavut,62,0,,0,0,0,0,1
2020-03-05,Canada,1,4032,,294.9,0.8,1.02,103.6,
2020-03-06,British Columbia,59,3866,,309.4,5.8,1.25,726.8,1
2020-03-06,Alberta,48,511,,44.6,1,0.96,112.5,1
2020-03-06,Saskatchewan,47,0,,0,0,0,0,1
2020-03-06,Manitoba,46,142,,15.4,1.1,0,100.8,1
2020-03-06,Ontario,35,0,,0,0,0,0,1
2020-03-06,Quebec,24,301,,24.9,0.3,0.57,34.6,1
2020-03-06,Newfoundland and Labrador,10,23,,2.7,0.5,0,43.7,1
